doc_id,text
3976,U.S. doctor with Ebola hopes to leave hospital soon: aid group
3977,"Death toll from Ebola outbreak hits 1,145 in West Africa: WHO"
3978,"In CDC bird flu mix-up, U.S. agency cites sloppy science, failed reporting"
3979,FDA warns of fraudulent Ebola drug claims
3980,"Drones being developed to deliver medical aid, not bombs"
3981,Achillion's hepatitis C drug cures all patients in mid-stage trial
3982,Gilead says wins favorable ruling on hepatitis C drug
3983,Thailand stops US and Australian couples leaving with surrogate babies: advocate
3984,Roche says US approves Avastin drug to treat cervical cancer
3985,English health experts investigate Salmonella outbreak
3986,MSF says will take six months to contain Ebola
3987,MSF says will take six months to contain Ebola
3988,FDA seeks more data on Acura's abuse-resistant pain drug
3989,MSF urges Myanmar to allow it to resume work as health crisis worsens
3990,IOC bars Ebola-region athletes from some events in Youth Games
3991,Evidence suggests Ebola toll vastly underestimated: WHO
3992,Experimental chikungunya vaccine shows promise in human trial
3993,FDA warns of fraudulent Ebola drug claims
3994,UK cost body backs pricey Gilead hepatitis pill for some patients
3995,Deadly U.S. pig virus can be carried in animal feed: study
3996,Exclusive: Emergency food drops eyed for quarantined Ebola region of West Africa
3997,New Hampshire declares state of emergency over synthetic drug
3998,Maternal singing calms preemies and their mothers: study
3999,Colombia's Santos says backs marijuana use for medical purposes
4000,Childhood growth hormone treatment tied to stroke risk
4001,Guinea declares public health emergency over Ebola
4002,How a Canadian Prairie city made an Ebola vaccine
4003,U.S. Embassy dependents to leave Sierra Leone due to Ebola
4004,Guinea declares public health emergency over Ebola
4005,AstraZeneca starts final-stage tests on severe asthma drug
4006,RT @ReutersOpinion: Ebola’s reality is far from Hollywood’s dramatic interpretation:
4007,"Nigeria reports one more Ebola case, 11 in total"
4008,Korean Air suspends flights to Kenya over Ebola worries
4009,Two out of five U.S. adults at risk of developing diabetes -study
4010,U.S. advisory panel recommends Prevnar 13 vaccine for elderly
4011,Controversial studies say lowest sodium intake may pose risks
4012,Amgen drug fails to improve survival in multiple myeloma trial
4013,Trouble sleeping could be a suicide risk factor for older adults
4014,U.S. FDA approves Merck insomnia drug
4015,U.S. announces new procedures for detecting unsafe ground beef
4016,Consignment of experimental Ebola drug arrives in Liberia
4017,Fish-eaters may keep more gray matter in old age
4018,NewLink Genetics Corp says an Ebola vaccine trial could start in weeks. A Reuters exclusive:
4019,Vertex to end sales of hepatitis C drug Incivek
4020,Injecting bacteria shrinks tumors in dogs and one patient: study
4021,More middle-aged U.S. women having babies outside marriage: CDC
4022,Exclusive: NewLink says Ebola vaccine trial could start in weeks
4023,U.S. government advances development of BioCryst's potential Ebola drug
4024,"WHO reports 128 new Ebola cases, 45 deaths in West Africa"
4025,Regular exercise after menopause tied to lower breast cancer risk
4026,Texas emblematic of national battle against abortion providers
4027,Rigel experimental eye drug fails mid-stage study
4028,Thai military government moves to outlaw commercial surrogacy
4029,Nonprofit hospitals at a tipping point from mounting challenges
4030,Third person dies of Ebola fever in Nigeria
4031,U.S. rolls back oversight of potentially dangerous experiments
4032,Idaho reports alarming rise in whooping cough cases
4033,China halts some U.S. pork imports over feed additive use
4034,Exclusive: Canada in talks to provide its own Ebola vaccine in Africa
4035,Many meds taken by seniors can raise risk of falls
4036,Irregular heart rhythm during surgery tied to stroke risk
4037,Pfizer to help 23andMe unravel genetic ties to bowel disease
4038,"After childhood cancer, young women's sexual health may suffer"
4039,Nigeria races to halt Ebola spread in overcrowded Lagos
4040,Listeria-infected cold cuts kill 12 in Denmark: official
4041,WHO backs use of experimental Ebola drugs in West Africa epidemic
4042,"For older colon cancer survivors, colonoscopies carry risks: study"
4043,Philip Morris prepared to sue UK over plain cigarette packaging
4044,WHO backs use of experimental Ebola drugs in West Africa outbreak
4045,Spanish priest with Ebola dies in Madrid hospital
4046,Liberia says U.S. authorities allow use of experimental Ebola drug
4047,Exclusive: Apple prepares Healthkit rollout amid tangled regulatory web
4048,Silicon Valley startup launches self-insurance option for smaller firms
4049,Nigeria's Lagos now has 10 Ebola cases: health minister
4050,Little evidence to support sleep/wake drugs for shift workers: study
4051,Intercept's liver drug found effective; shares soar
4052,Neck manipulation may be associated with stroke
4053,"Many breech babies still born vaginally, risks still high"
4054,"On Ebola's front line, doctor finds grief and inspiration"
4055,"On Ebola's front line, doctor finds grief and inspiration"
4056,Husband of missionary with Ebola returns to U.S. under quarantine
4057,RT @ReutersOpinion: The culprit behind spreading Ebola might not be who you think. Consider first who can afford to travel:
4058,Clinical trial to start soon on GSK Ebola vaccine
4059,Iranian parliament bans vasectomies in bid to boost birth rate
4060,Briton with advanced heart failure launches new gene therapy trial
4061,Biodel's insulin drug found effective in mid-stage trial
4062,GN Resound pins hopes on hearing aid for iPhone generation
4063,Nigeria's Lagos now has 10 Ebola cases: health minister
4064,Fitness experts cut to the core to target the center of power
4065,"Regardless of location, concussions serious: study"
4066,Returning U.S. missionaries to be quarantined because of Ebola
4067,Liberians fill churches to pray for deliverance from Ebola
4068,Clinical trial to start soon on GSK Ebola vaccine
4069,Patient in suspected Ebola case in Canada tests negative
4070,Liberia president apologises for high toll for Ebola health workers
4071,Test results in suspected Ebola case in Toronto due in 24 hours
4072,U.S. emergency labs ready to work on Ebola drugs if asked
4073,"Guinea shuts borders with Sierra Leone, Liberia in bid to halt Ebola"
4074,WHO declares Ebola an international health emergency
4075,Atlanta confronts tuberculosis outbreak in homeless shelters
4076,Kids at high-performing charter schools make better health decisions: study
4077,Dentists miss chances to urge patients to quit smoking
4078,Farmers market vouchers may improve access to healthy food
4079,U.S. Attorneys General press FDA for tougher e-cigarette rules
4080,"For pro-soccer players, concussion increases risk of other injuries: study"
4081,WHO declares Ebola an international health emergency
4082,New Medicaid enrollments top 7 million under Obamacare
4083,"Ebola death toll rises by 29 to 961, WHO says"
4084,Obama signs bill to fix delays in veterans healthcare
4085,"Asia on alert with thermal cameras, doctors as Ebola declared global risk"
4086,British body rejects new Roche breast cancer drug over price
4087,British body rejects new Roche breast cancer drug over price
4088,WHO declares Ebola epidemic an international health emergency
4089,Pfizer confronts surge of lawsuits over Lipitor
4090,U.S. orders diplomats' families to leave Liberia as Ebola spreads
4091,Diabetes-related amputations more common in poor areas
4092,Exclusive: Liberia health system collapsing as Ebola spreads
4093,Video games can let kids practice being bad
4094,Obama administration setting up group on experimental Ebola drugs
4095,Exclusive: U.S. cuts resources for project involved in Ebola battle in Sierra Leone
4096,Obama signs bill to fix delays in veterans healthcare
4097,Scientists retract narcolepsy study linked to GSK vaccine
4098,"High fruit and veggie diet linked to lower risk of heart disease, death"
4099,U.S. administration setting up group on experimental Ebola drugs
4100,RT @Reuters: U.S. CDC director says has activated agency's emergency response operation center at highest level of response for Ebola outbr…
4101,RT @ReutersLive: House of Representatives subcommittee convenes a hearing on the Ebola outbreak. Watch LIVE:
4102,Stress on the civilian front tied to alcohol abuse in returning soldiers
4103,Ebola emergency turns spotlight on experimental drugs
4104,Novo Nordisk aims for 2016 Tresiba launch in U.S
4105,"Sierra Leone police blockade Ebola areas, Liberia declares emergency"
4106,West African healthcare systems reel as Ebola toll hits 932
4107,Liberia declares state of emergency to combat Ebola outbreak
4108,FDA approves The Medicines Co's acute skin infection drug
4109,Experimental non-invasive tests detect rare brain disease
4110,Study finds a gene mutation increases breast cancer risk to 1 in 3
4111,Low vitamin D levels may predict dementia risk
4112,"New York teen wins $50,000 prize for invention aiding Alzheimer's patients"
4113,"Poor condom use common among gay, bisexual black men"
4114,U.S. allows use of Ebola test overseas as crisis deepens
4115,Tablet-based games may relax anxious kids before surgery
4116,WHO consulting ethics experts on experimental Ebola drugs
4117,New York City subway cars fumigated after bedbug sightings
4118,Target self-perceptions to help kids with healthy weight loss: study
4119,Ukraine restricts pig imports over disease fears
4120,France passes sweeping gender equality law
4121,"Liberia shuts hospital where Spanish priest infected, Ebola toll hits 932"
4122,"Ebola death toll rises to 932, WHO says"
4123,Cubist Pharma recalls some vials of antibiotic Cubicin
4124,Roche says Avastin approved in EU for type of ovarian cancer
4125,Bavarian Nordic sole bidder for Canadian smallpox vaccine supply
4126,Australians in surrogacy scandal offered to take Down syndrome baby: agent
4127,Nurse dies in Nigeria's second Ebola fatality: minister
4128,"Russia bans beef, cattle imports from Romania: watchdog"
4129,Tobacco-derived 'plantibodies' enter the fight against Ebola
4130,Second Ebola patient wheeled into Atlanta hospital for treatment
4131,Scientific review finds aspirin significantly cuts cancer rates
4132,Cytori suspends enrollment in cell therapy trials
4133,Paying to lose: cost effectiveness of weight loss programs
4134,Ebola mortality rate expected to rise as outbreak runs its deadly course
4135,About half of heart procedure patients make end-of-life plans
4136,Midlife high blood pressure tied to later-life mental decline
4137,"Philips, Accenture test brain-controlled system for ALS patients"
4138,Zoetis plans vaccine against killer U.S. pig virus
4139,Bodies dumped in streets as West Africa struggles to curb Ebola
4140,RT @andrewmseaman: Second Ebola patient arrives in Georgia for treatment. (via @Reuters)
4141,Working moms have new breastfeeding rights under the ACA
4142,RT @ReutersOpinion: You don't need that annual pelvic exam. So why is your doctor giving you one? New column:
4143,"Lagos has eight suspected Ebola cases, one confirmed: Nigerian health official"
4144,Thai authorities to probe surrogacy clinics amid Down case controversy
4145,Hopes build for new Novartis heart failure drug
4146,Japanese drugmaker Takeda to raise the bar on research projects
4147,"Sierra Leone, Liberia deploy troops as Ebola toll hits 887"
4148,"Development banks, U.S. increase support for Ebola-hit countries"
4149,Second Ebola patient headed to U.S.; N.Y. tests possible victim
4150,Medicare raises U.S. hospital payment rates for FY2015
4151,Ebola therapy hopes shift to small California biotech
4152,U.S. hepatitis C burden may ease in coming decades: study
4153,Injections and physical therapy equal for treating shoulder pain
4154,Tidy spaces can prevent kids from becoming overwhelmed and frustrated
4155,"Statin guidelines change, but your doctor may not go along"
4156,Pro-marijuana advocates raise $1 million in Oregon
4157,NYC hospital tests man after travel to Ebola zone in Africa: local media
4158,RT @ReutersOpinion: Why the outrage over bringing Americans infected with Ebola back home for treatment is entirely unjustified:
4159,"Video game time tied to kids’ mental, social health"
4160,"Ebola death toll rises to 887, Nigeria cases increase: WHO"
4161,U.S. judge rules Alabama abortion law unconstitutional
4162,Tekmira says its Ebola drug not used to treat U.S. aid workers: report
4163,PTC Therapeutics' muscle disorder drug wins conditional EU approval
4164,"Troops deploy in Sierra Leone, Liberia to try to stop Ebola spread"
4165,"In Liberia's capital, fear of Ebola hampers official response"
4166,International institutions ready funds for Ebola-hit countries: officials
4167,"Mayor of Toledo, Ohio lifts ban on drinking tap water"
4168,Lagos records second Ebola case in doctor who treated victim: Nigerian health minister
4169,Amgen cancer drug meets main goal in late-stage study
4170,Food fight builds as U.S. regulators weigh 'added sugar' label
4171,Spin classes take a plunge in the pool
4172,U.S. doctor stricken with Ebola said to be improving
4173,Bodies of possible Ebola victims found in central Monrovia
4174,"In Liberia's capital, residents fear Ebola dead"
4175,Ramadan pilgrimage season in Saudi Arabia mostly free from MERS
4176,China police detain six in tainted meat scandal: Xinhua
4177,American aid worker stricken with Ebola being treated in U.S.
4178,Ebola distracts from worsening Cameroon cholera outbreak
4179,Plane carrying U.S. aid worker with Ebola leaves Liberia
4180,African leaders agree steps to fight runaway Ebola outbreak
4181,U.S. CDC lab inspectors may have risked public safety: documents
4182,U.S. prepares to receive two American aid workers stricken with Ebola
4183,Express Scripts drops Amgen anemia drugs from formulary
4184,Coaches may help deter abuse among athletes
4185,Two relief workers with Ebola to be evacuated to United States
4186,"Parents of preschoolers buying less milk, soda and juice"
4187,U.S. asks appeals court to reconsider Obamacare subsidies ruling
4188,French hospital to open wine bar to cheer up terminally ill
4189,Exposure of health workers weakens Africa's Ebola fight
4190,Crowdsourcing the answers to medical mysteries
4191,WHO chief says Ebola out of control but can be stopped
4192,Yum pledges to improve China supply chain oversight
4193,Biota's flu drug fails mid-stage study
4194,U.S. top lawyer calls for greater transparency over execution drugs
4195,Alzheimer's documentary 'Alive Inside' pushes for music therapy
4196,The Pill linked to breast cancer risk for younger women
4197,"Smith &amp; Nephew offers low-cost hip, knee service in U.S"
4198,Sierra Leone declares emergency as Ebola death toll hits 729
4199,Obamacare subsidy case could be reviewed by U.S. Supreme Court
4200,Ebola patient coming to U.S. as aid workers' health worsens
4201,U.S. reforms poultry inspections to boost food safety
4202,U.S. government seeking to test Ebola vaccine on humans: reports
4203,U.S. CDC says salmonella outbreak from Foster Farms' chicken appears over
4204,U.S. aid worker infected with Ebola to be moved to Atlanta hospital: official
4205,"On first meeting, men prefer ‘nice’ women: study"
4206,U.S. to modernize poultry inspections to boost food safety
4207,"Smoking linked to risk, progression of macular degeneration"
4208,DNA changes linked to health effects of childhood abuse
4209,FDA approves Boehringer Ingelheim lung disease drug
4210,U.S. doctor battling Ebola takes slight turn for worse
4211,FDA panel: Benefit of Baxter's immune therapy outweighs risk
4212,"Food scare driving away Yum, McDonald's diners in China"
4213,China seizes 12 tonnes of melamine tainted yoghurt candy
4214,U.S. hospitals get lift from surge in Medicaid sign-ups
4215,Next Obamacare enrollment period faces bumps: U.S. official
4216,Whooping cough vaccine safe for pregnant women
4217,Sanofi sees first dengue vaccine filings in first quarter of 2015
4218,Justice Department wants workers to carry heroin antidote
4219,Cigna says Obamacare customer costs were higher than expected
4220,AstraZeneca steps up push into cancer immunotherapy
4221,Hungarian scientists aim for prototype of cancer surgery device
4222,FDA raises concern over drug production process at India's Cadila
4223,China seizes 12 tonnes of melamine tainted yoghurt candy
4224,India's battle against unneeded medical care finds World Bank support
4225,Novartis apologizes for not disclosing side-effects of leukemia drugs sooner
4226,Sanofi lifts profit forecast as second quarter beats expectations
4227,Sierra Leone president declares state of emergency over Ebola
4228,AstraZeneca raises forecasts after seeing off Pfizer
4229,Sierra Leone president declares public health emergency over Ebola
4230,Khosla-backed startup hopes to bring doctors to patients' mobiles
4231,"Liberia shuts schools as Ebola spreads, Peace Corps leaves three countries"
4232,J&amp;J seeks return of device seen as possibly raising cancer risk
4233,"Drug-resistant malaria reaches Southeast Asia borders, could spread to Africa"
4234,White House says Ebola outbreak won't alter U.S.-Africa summit
4235,"Federal Obamacare market still faces cost overruns, delays: watchdog"
4236,U.S. FDA panel reviews Baxter immune therapy's long-term safety
4237,Navigators can help guide breast cancer patients through care
4238,"Liberia shuts schools, quarantines communities in bid to halt Ebola"
4239,Most kids will use shade if provided at outdoor sports camps: study
4240,Depression linked to faster cognitive decline in old age
4241,Lorillard e-cigarette sales slip as competition rises
4242,"More in New York, New Jersey infected with chikungunya: CDC"
4243,Boston Scientific wins first trial over transvaginal mesh device
4244,U.S. relief worker 'fighting through' Ebola virus: son
4245,Kids are accepting healthier school lunches: survey
4246,Pfizer to buy two Baxter vaccines for $635 mln
4247,"Sanofi, Regeneron drug cuts cholesterol in nine late-stage trials"
4248,"Humana says quarterly profit fell on health reform, drug costs"
4249,WellPoint second-quarter profit falls but beats estimates
4250,AstraZeneca buys Almirall lung drugs for up to $2.1 billion
4251,Sierra Leone's top Ebola doctor dies from virus
4252,23andMe lands $1.4 million grant from NIH to detect genetic roots for disease
4253,FDA Oks expanded use of Regeneron's eye drug
4254,Weekday heart attacks still getting quicker treatment at hospitals
4255,Guilt may spoil restorative effects of entertainment
4256,"Tools for planning end of life care are varied, untested: study"
4257,Sierra Leone's top Ebola doctor dies from virus
4258,Hungary launches probe against Sanofi-Aventis
4259,U.S. GMO crop companies double down on anti-labeling efforts
4260,'Smart pill' firm Proteus raises $172 million
4261,'Interreality' may enhance stress therapies
4262,"Asky suspends Sierra Leone, Liberia flights amid Ebola scare"
4263,Legalizing pot has not spurred use among U.S. teens: study
4264,NCAA agrees to settle head injury suit for $70 million
4265,Nigeria isolates hospital in Lagos as Obama briefed on Ebola outbreak
4266,FDA raises concerns about Impax's Taiwanese plant
4267,Pfizer beats forecasts as oncology drugs grow
4268,"Merck beats forecasts, as newer drugs offset generics"
4269,Fist bumps relay 90 percent less germs than handshakes: study
4270,Aetna says second-quarter profit rose
4271,Roche says Gazyvaro approved in Europe against leukemia
4272,Nigeria isolates hospital in Lagos as Obama briefed on Ebola outbreak
4273,"Targacept stops development of bladder drug, shares plunge"
4274,Family of Texas doctor with Ebola not showing signs of virus
4275,Short jogs linked to lower risk of death from heart disease
4276,Dementia patients more likely to get pacemakers: study
4277,RT @ReutersOpinion: The case for bringing research on live flu viruses to an end before they spread:
4278,Drugs to increase 'good' cholesterol may not cut deaths
4279,Fist bumps relay 90 percent less germs than handshakes: study
4280,Peanut company officials stand trial in Georgia in deadly salmonella outbreak
4281,Slower U.S. healthcare cost rise extending life of Medicare fund: trustees
4282,Florida support for medical marijuana stays near 90 percent: poll
4283,Kids’ packed lunches often fall short of dietary guidelines
4284,U.S. lawmakers expand probe of federal biolab mishaps
4285,Sierra Leone president visits Ebola epicenter
4286,LabStyle gets Israeli approval to market diabetes meter
4287,Nigeria isolates Lagos hospital where Ebola victim died
4288,AcelRx stock plunges after FDA rejects pain drug device
4289,U.S. group overhauls China business in meat safety scandal
4290,Novartis says Alcon glaucoma treatment approved in EU
4291,OSI Group probe finds standards at supplier unit below par
4292,Reckitt Benckiser to spin off heroin treatment business
4293,"AstraZeneca taps Roche, Qiagen for new blood-based cancer drug tests"
4294,"Liberia shuts border crossings, restricts gatherings to curb Ebola spreading"
4295,Runaway Sierra Leone Ebola patient dies in ambulance
4296,U.N. warns of alarming malnutrition rates in Somali capital
4297,U.S. doctor contracts Ebola in Liberia
4298,Protesters march on Ebola center in Sierra Leone
4299,"Snowboard injuries while listening to music less frequent, more severe"
4300,Campus security policies for citing drinkers vary widely: study
4301,Parents of obese kids may be more ready to tackle diet than exercise
4302,Teens speak more openly with doctors in private
4303,Suspected Ebola victim dies in quarantine in Nigeria
4304,Allergan gets EU recommendation on new use of eye drug
4305,Europe backs new leukemia drugs from J&amp;J and Gilead
4306,"U.S. meat, seafood prices rising on drought and disease: USDA"
4307,First Ebola victim in Sierra Leone capital on the run
4308,India battles to contain 'brain fever' as deaths reach almost 570
4309,Novo wins EU recommendation for two-in-one diabetes drug
4310,Bayer says Nexavar fails in breast cancer study
4311,"In China meat scandal, McDonald's Japan switches to Thai chicken, no nuggets in Hong Kong"
4312,"Keryx drug improves phosphorus, iron in kidney patients: trial"
4313,Malaria is the leading killer in Central African Republic: aid group
4314,"RT @andrewmseaman: Too few U.S. youth getting vaccine for sexually transmitted virus, says @CDCgov. (via @Reuters)"
4315,Traumatic childhood events more common among military volunteers
4316,Doctors more likely than public to sign up for organ donation: study
4317,Behavior therapy may help prevent depression over vision loss
4318,Child siblings may influence each other’s obesity risk
4319,CDC resumes tuberculosis lab transfers halted after anthrax mishap
4320,U.S. court upholds FDA animal feed policy despite health concern
4321,Too few U.S. youth getting vaccine for sexually transmitted virus: CDC
4322,Liberian man in Nigeria's Lagos being tested for Ebola
4323,Myanmar Muslims in remote Rakhine suffer worsening health crisis
4324,South Africa plans plain cigarette packaging by 2015: minister
4325,"EU finds 'morning after pills' work, regardless of a woman's weight"
4326,"Lithuania to slaughter 20,000 pigs as swine fever spreads"
4327,"U.N. rights body criticizes Ireland on abortion, church homes"
4328,U.S. paves way for Novartis to copy Amgen biotech drug
4329,Atox Bio raises $23 million to fund flesh-eating bacteria treatment
4330,GSK seeks approval for world's first malaria vaccine
4331,"Paracetamol no better than placebo for low back pain, study finds"
4332,"Nigeria may have no polio cases next year, says Bill Gates"
4333,India's Ipca halts shipments to U.S. from local plant after FDA concerns
4334,India's Ipca Labs halts shipments to U.S. after FDA concerns
4335,U.S. health insurers to pay $330 million in premium rebates
4336,San Francisco approves soda tax for November ballot
4337,Yum cuts ties to owner of China meat plant after scandal
4338,FTC commissioner warns on mobile health-data gathering
4339,Abuse of U.S. generic-drug rules costs billions: report
4340,S.Korea confirms foot-and-mouth outbreak at hog farm
4341,Massachusetts bill limiting protests at abortion clinics goes to governor
4342,"Paracetamol no better than placebo for low back pain, study finds"
4343,Over 10 million U.S. adults gain coverage under Obamacare: study
4344,Checking pulse could help detect risk of a second stroke
4345,Robot bladder surgery fails to deliver fewer complications
4346,Hispanic Americans need tailored heart care: report
4347,Panel's report likely to tie farm antibiotics to human resistance
4348,"Amgen growth in Brazil picks up, eyes doubling portfolio by 2020"
4349,Yum China cuts ties to owner of plant in meat scandal after arrests
4350,Peer-led stress reduction may help mothers of kids with autism
4351,EXCLUSIVE - CDC says lab director behind anthrax mishap resigns
4352,FDA approves Gilead's blood cancer drug Zydelig
4353,Bill Clinton says AIDS-free generation 'within reach'
4354,"More U.S. teens' report using human growth hormone, group says"
4355,Poland confirms case of African swine fever in farm pigs
4356,"Abuse of U.S. generic-drug rules costs consumers billions, report says"
4357,Inovio Pharma's drug to treat cervical lesions meets trial goal
4358,Poland investigates suspected case of African swine fever in farm pigs
4359,Eagle Pharma's drug to treat genetic condition gets U.S. approval
4360,Sierra Leone's chief Ebola doctor contracts the virus
4361,Obama government looks to satisfy religious groups on Obamacare
4362,"Puma says cancer drug meets trial goal, shares soar"
4363,Using a nicotine patch during pregnancy tied to higher ADHD risk
4364,U.S. CDC says to announce safety advisory panel by end of week
4365,Cartoonist Roz Chast takes on eldercare
4366,Fourth bacterial infection death reported at South Carolina hospital
4367,U.S. Senate panel advances global disabilities treaty
4368,Pregnancy doesn’t drive women doctors out of surgical training
4369,Exercise may slow physical and mental decline after menopause
4370,"Schizophrenia has many genetic links, study says"
4371,"Polio still threatens Middle East after Syria, Iraq cases: U.N."
4372,Wawona Packing recalls fruit over listeria concerns
4373,U.S. appeals court throws out IRS rule on Obamacare subsidies
4374,Germany allows seriously ill patients to grow their own cannabis
4375,Parts of Chinese city in quarantine after plague death: Xinhua
4376,Celgene drug can drive HIV out of hiding: study
4377,"India's Lupin, U.S. firms weigh bids for GSK's mature drugs: sources"
4378,"India faces crisis over dwindling numbers of girls, U.N. says"
4379,Britain plans new measures to prevent female genital mutilation
4380,U.S. judge dismisses Republican lawsuit over Obamacare subsidy for Congress
4381,India to investigate corruption in healthcare after TV sting operation
4382,MERS virus detected in air samples from Saudi camel barn
4383,U.S. judge tosses FDA panel report on menthol cigarettes
4384,Drugmakers to share neglected compounds with British academia
4385,Chocolate too bitter? Swap sugar for mushrooms
4386,U.S. CDC says it 'may never know' how bird flu mishap occurred
4387,Doctors can help human trafficking victims: reports
4388,Probiotics might help lower blood pressure
4389,Babies of anxious mothers more likely to cry excessively: study
4390,Ebola outbreak not hurting investment in Sierra Leone: foreign minister
4391,Johns Hopkins Hospital settles lawsuit with women filmed by doctor
4392,"'Bad' laws hurt sex workers, gays from Uganda to Nepal, AIDS meeting told"
4393,Rates of abdominal obesity leveling off among kids
4394,Sierra Leone religious leaders criticize government handling of Ebola
4395,Poland to challenge EU ban on menthol cigarettes
4396,Hoopsters put circus-inspired spin on cardio workout
4397,Illinois legalizes medical marijuana for children with seizures
4398,HIV diagnosis rate falls by a third in U.S.: researchers
4399,Backers of medical marijuana in Florida seek to assuage concerns
4400,U.S. Medicare program scales back hospice drugs restrictions
4401,Life-threatening reactions to diet drug on the rise in the UK
4402,Three more cases of rare human plague found in Colorado
4403,Musicians On Call’ bring music for the soul to patients’ beds
4404,HPV test better than Pap for assessing cervical cancer risk: study
4405,Preemies treated in high-volume neonatal units more likely to survive
4406,Medication errors may be common after hospital discharge
4407,AIDS community mourns as top experts feared killed in downed plane
4408,"Even in isolated, pristine Tasmania, pressure to allow GMO farming"
4409,"Gentiva gets $634 mln bid, rejects Kindred's stake offer"
4410,Threat rises in U.S. from mosquito-borne chikungunya virus
4411,"Alcohol, energy drink mix tied to urge to drink: study"
4412,Healthy living may slow early dementia: study
4413,"Buckyball magnetic toys recalled, ending legal fight"
4414,Depression may keep some men from fighting prostate cancer
4415,FDA committee to discuss adverse effects of testosterone products
4416,"Before anthrax mishap, CDC made similar lab safety pledges: lawmaker"
4417,Send the kids outside to play: study
4418,Extreme obesity can be disability at work -EU court adviser
4419,GSK confirms it fired staff for corruption in China in 2001
4420,Drugmaker Novartis to eke out more cost savings to lift margins
4421,Scientific review finds asthma drugs suppress child growth
4422,New Mexico man says federal agents gave him crack cocaine
4423,Halting effects of alcohol linked to how the worm turns: study
4424,"Proposed U.S. food label changes fall short, says former FDA head"
4425,Social ties linked to lower suicide risk among men: study
4426,"U.S. strokes, stroke deaths decreased over past decades"
4427,St. Jude not keen to join inversion deal craze
4428,Massachusetts lawmakers take up bill on abortion clinic buffer zones
4429,King of Pops recalls fruit ices over mislabeling
4430,Gene therapy creates 'biological pacemaker' cells for the heart
4431,Some kidney donors struggle to buy life insurance: study
4432,Roche Alzheimer's drug fails main goals in mid-stage study
4433,"Stress, depression may affect how the body processes fat"
4434,Numerous lapses at CDC found before anthrax incident: lawmakers
4435,Jawbone adds food-tracking to its wristbands
4436,"Global AIDS epidemic can be controlled by 2030, U.N. says"
4437,Chinese town trades lead poison test results for milk
4438,South Korea delays lifting ban on beef with feed additive
4439,U.S. House panel to probe if there was cover-up in CDC lab mishap
4440,Impax Labs get subpoena in price fixing probe
4441,Chinese town trades lead poison test results for milk
4442,"In Thailand, baby gender selection loophole draws China, HK women to IVF clinics"
4443,"More evidence ""poppers"" may damage eyesight"
4444,Nurses could manage chronic care on doctors’ orders
4445,Biggest threats for sleep-related infant death change with age: study
4446,Government report finds 2.3 percent of Americans gay or bisexual
4447,Weight loss may be an appealing way to ease hot flashes
4448,U.S. officials purge biosafety board in midst of anthrax crisis
4449,Heart patients might go off medication after changes in pill appearance
4450,Nigeria hopes to eradicate polio despite insurgency
4451,Death toll from West Africa Ebola outbreak jumps to 603: WHO
4452,Roche says wins priority review for Avastin in cervical cancer
4453,Novartis hopes to commercialise 'smart lens' within five years
4454,Novartis to test Alzheimer's drugs in patients without symptoms
4455,Nickel in early iPad likely triggered allergy in boy: study
4456,Doctor characteristics may influence prostate cancer treatment
4457,Targacept stops Alzheimer's drug trial after it fails mid-stage
4458,GlaxoSmithKline recalls painkiller in Puerto Rico
4459,Kindred Healthcare steps up hostile pursuit of Gentiva
4460,Doctors find strategies to reduce medication errors among kids
4461,"U.S. inspectors find further anthrax violations, mishandling"
4462,U.N. chief flies to Haiti to address cholera crisis
4463,Weather not tied to back pain: study
4464,Young Hispanic men face rising testicular cancer rates
4465,German database study hints diabetes drug cuts Alzheimer's risk
4466,Vixen workouts fuse foxy cardio fitness with girls’ night out
4467,"As Ebola stalks West Africa, medics fight mistrust, hostility"
4468,Germany's fear of 'chlorine chicken' complicates U.S. trade talks
4469,Roche skin cancer drug meets main goal in combination study
4470,How to fix U.S. biosecurity leaks? Close some labs
4471,U.S. House panel sets witness list for CDC anthrax hearing
4472,"As Ebola stalks West Africa, medics fight mistrust, hostility"
4473,Ebola deaths surge in Sierra Leone and Liberia: WHO
4474,"U.S. anthrax probe reveals new bird flu mishap, widespread safety lapses"
4475,U.S. Medicaid enrollment nears 7 million since Obamacare rollout
4476,Shire confirms in talks with AbbVie on takeover bid
4477,"In the brain, sex addiction looks the same as drug addiction"
4478,Early ACL surgery has benefits for young athletes
4479,FDA recommendations on tobacco grants prompt transparency concerns
4480,Mustaches may raise burn risk with home oxygen therapy
4481,More than half of rugby tournament players lost time from injuries
4482,Singing familiar songs may help prompt Alzheimer’s patients to speak
4483,"Anthrax probe reveals new incident with bird flu, widespread safety lapses"
4484,"CDC director set to address anthrax mishap, release report"
4485,"India's Sun Pharma recalls over 40,000 bottles of antidepressant"
4486,Ebola deaths surge in Sierra Leone and Liberia: WHO
4487,Combining vaccines may help eradicate polio
4488,"Key high-risk HIV groups threatens AIDS progress, warns the WHO"
4489,Measles cases hit 18-year high in Washington state
4490,Sanofi dengue vaccine promising but questions remain
4491,Sanofi dengue vaccine promising but questions remain
4492,Combining vaccines may help eradicate polio
4493,Californians lacking health insurance halved under Obamacare: study
4494,Extreme fat photos may undermine message on overweight risk
